spot_key;curve_set;valid_at;source_model;wind_speed_10m_kn;wind_gusts_10m_kn;wind_direction_10m_deg;temperature_2m_c;precipitation_mm;cloud_cover_max_pct
treffort;ICONIFS;2026-08-24T06:00;ICONCH2;3.70;6.40;223.0;15.3;0.00;0.0
treffort;ICONIFS;2026-08-24T07:00;ICONCH2;4.00;6.60;227.0;15.3;0.00;0.0
treffort;ICONIFS;2026-08-24T08:00;ICONCH2;3.70;6.60;223.0;16.4;0.00;0.0
treffort;ICONIFS;2026-08-24T09:00;ICONCH2;3.50;7.20;214.0;19.2;0.00;24.0
treffort;ICONIFS;2026-08-24T10:00;ICONCH2;3.60;7.20;193.0;21.9;0.00;13.0
treffort;ICONIFS;2026-08-24T11:00;ICONCH2;3.50;7.40;189.0;24.0;0.00;26.0
treffort;ICONIFS;2026-08-24T12:00;ICONCH2;4.30;9.30;172.0;26.2;0.00;46.0
treffort;ICONIFS;2026-08-24T13:00;ICONCH2;6.30;12.10;158.0;27.9;0.00;12.0
treffort;ICONIFS;2026-08-24T14:00;ICONCH2;11.90;22.00;181.0;29.1;0.00;76.0
treffort;ICONIFS;2026-08-24T15:00;ICONCH2;12.10;22.20;168.0;29.4;0.00;0.0
treffort;ICONIFS;2026-08-24T16:00;ICONCH2;12.40;22.50;166.0;29.4;0.00;100.0
treffort;ICONIFS;2026-08-24T17:00;ICONCH2;11.90;22.90;161.0;28.7;0.00;100.0
treffort;ICONIFS;2026-08-24T18:00;ICONCH2;11.00;21.60;166.0;28.0;0.00;100.0
treffort;ICONIFS;2026-08-24T19:00;ICONCH2;11.70;22.40;180.0;27.3;0.00;100.0
treffort;ICONIFS;2026-08-24T20:00;ICONCH2;12.30;22.00;191.0;25.8;0.00;100.0
treffort;ICONIFS;2026-08-24T21:00;ICONCH2;7.50;22.00;168.0;24.2;0.00;100.0
treffort;ICONIFS;2026-08-24T22:00;ICONCH2;3.80;14.80;156.0;23.5;0.00;100.0
treffort;ICONIFS;2026-08-24T23:00;ICONCH2;4.70;10.90;156.0;23.1;0.00;100.0
treffort;ICONIFS;2026-08-25T00:00;ICONCH2;6.40;16.70;149.0;21.5;0.20;100.0
treffort;ICONIFS;2026-08-25T01:00;ICONCH2;5.10;14.20;143.0;20.3;1.70;100.0
treffort;ICONIFS;2026-08-25T02:00;ICONCH2;4.90;13.00;157.0;19.5;1.10;100.0
treffort;ICONIFS;2026-08-25T03:00;ICONCH2;4.60;12.80;216.0;19.0;0.80;88.0
treffort;ICONIFS;2026-08-25T04:00;ICONCH2;4.80;10.90;212.0;18.6;0.00;49.0
treffort;ICONIFS;2026-08-25T05:00;ICONCH2;3.90;9.70;217.0;18.0;0.00;18.0
treffort;ICONIFS;2026-08-25T06:00;ICONCH2;4.20;8.60;202.0;17.6;0.00;2.0
treffort;ICONIFS;2026-08-25T07:00;ICONCH2;4.00;8.70;194.0;17.4;0.00;0.0
treffort;ICONIFS;2026-08-25T08:00;ICONCH2;3.80;8.70;195.0;18.3;0.00;0.0
treffort;ICONIFS;2026-08-25T09:00;ICONCH2;3.90;8.20;186.0;21.1;0.00;0.0
treffort;ICONIFS;2026-08-25T10:00;ICONCH2;4.10;8.90;183.0;22.5;0.00;4.0
treffort;ICONIFS;2026-08-25T11:00;ICONCH2;4.80;9.50;159.0;24.2;0.00;19.0
treffort;ICONIFS;2026-08-25T12:00;ICONCH2;5.60;10.70;155.0;25.3;0.00;68.0
treffort;ICONIFS;2026-08-25T13:00;ICONCH2;7.40;14.00;162.0;26.4;0.00;37.0
treffort;ICONIFS;2026-08-25T14:00;ICONCH2;8.10;15.20;170.0;27.1;0.00;11.0
treffort;ICONIFS;2026-08-25T15:00;ICONCH2;7.70;15.90;171.0;28.1;0.00;1.0
treffort;ICONIFS;2026-08-25T16:00;ICONCH2;7.40;14.60;175.0;28.4;0.00;94.0
treffort;ICONIFS;2026-08-25T17:00;ICONCH2;7.20;13.80;178.0;28.4;0.00;41.0
treffort;ICONIFS;2026-08-25T18:00;ICONCH2;6.60;13.20;180.0;27.8;0.00;97.0
treffort;ICONIFS;2026-08-25T19:00;ICONCH2;4.60;11.90;160.0;26.7;0.00;100.0
treffort;ICONIFS;2026-08-25T20:00;ICONCH2;3.30;9.30;159.0;24.8;0.00;96.0
treffort;ICONIFS;2026-08-25T21:00;ICONCH2;0.40;6.60;180.0;22.9;0.00;100.0
treffort;ICONIFS;2026-08-25T22:00;ICONCH2;0.60;1.60;198.0;21.4;0.00;54.0
treffort;ICONIFS;2026-08-25T23:00;ICONCH2;1.20;3.10;141.0;21.0;0.00;0.0
treffort;ICONIFS;2026-08-26T00:00;ICON13KM;2.80;7.80;196.0;17.4;0.00;30.0
treffort;ICONIFS;2026-08-26T01:00;ICON13KM;2.80;7.60;192.0;16.9;0.00;32.0
treffort;ICONIFS;2026-08-26T02:00;ICON13KM;2.70;7.40;188.0;16.5;0.00;33.0
treffort;ICONIFS;2026-08-26T03:00;ICON13KM;2.60;6.80;189.0;15.9;0.00;34.0
treffort;ICONIFS;2026-08-26T04:00;ICON13KM;2.40;5.80;194.0;15.4;0.00;35.0
treffort;ICONIFS;2026-08-26T05:00;ICON13KM;2.20;5.20;195.0;15.1;0.00;36.0
treffort;ICONIFS;2026-08-26T06:00;ICON13KM;2.00;4.90;197.0;15.0;0.00;32.0
treffort;ICONIFS;2026-08-26T07:00;ICON13KM;1.80;4.70;193.0;15.2;0.00;28.0
treffort;ICONIFS;2026-08-26T08:00;ICON13KM;1.80;4.50;193.0;15.3;0.00;24.0
treffort;ICONIFS;2026-08-26T09:00;ICON13KM;1.30;4.30;207.0;16.6;0.00;31.0
treffort;ICONIFS;2026-08-26T10:00;ICON13KM;0.60;4.50;198.0;20.4;0.00;15.0
treffort;ICONIFS;2026-08-26T11:00;ICON13KM;1.00;5.80;191.0;23.6;0.00;0.0
treffort;ICONIFS;2026-08-26T12:00;ICON13KM;2.80;9.10;192.0;25.6;0.00;4.0
treffort;ICONIFS;2026-08-26T13:00;ICON13KM;5.30;13.80;190.0;27.0;0.00;9.0
treffort;ICONIFS;2026-08-26T14:00;ICON13KM;7.70;17.70;190.0;28.0;0.00;13.0
treffort;ICONIFS;2026-08-26T15:00;ICON13KM;9.40;20.60;187.0;28.5;0.00;15.0
treffort;ICONIFS;2026-08-26T16:00;ICON13KM;10.70;22.90;184.0;28.4;0.00;16.0
treffort;ICONIFS;2026-08-26T17:00;ICON13KM;11.10;24.30;182.0;28.0;0.00;18.0
treffort;ICONIFS;2026-08-26T18:00;ICON13KM;10.10;24.50;180.0;27.1;0.00;13.0
treffort;ICONIFS;2026-08-26T19:00;ICON13KM;8.20;23.70;177.0;25.8;0.00;8.0
treffort;ICONIFS;2026-08-26T20:00;ICON13KM;6.40;22.00;177.0;24.3;0.00;3.0
treffort;ICONIFS;2026-08-26T21:00;ICON13KM;5.10;18.30;180.0;22.5;0.00;2.0
treffort;ICONIFS;2026-08-26T22:00;ICON13KM;3.90;13.60;189.0;20.4;0.00;1.0
treffort;ICONIFS;2026-08-26T23:00;ICON13KM;3.30;10.30;201.0;18.8;0.00;0.0
treffort;ICONIFS;2026-08-27T00:00;ICON13KM;3.00;9.50;207.0;18.0;0.00;32.0
treffort;ICONIFS;2026-08-27T01:00;ICON13KM;3.10;9.90;210.0;17.5;0.00;64.0
treffort;ICONIFS;2026-08-27T02:00;ICON13KM;3.40;10.90;211.0;17.4;0.00;96.0
treffort;ICONIFS;2026-08-27T03:00;ICON13KM;3.80;11.30;210.0;17.6;0.00;97.0
treffort;ICONIFS;2026-08-27T04:00;ICON13KM;4.30;12.10;210.0;18.1;0.00;99.0
treffort;ICONIFS;2026-08-27T05:00;ICON13KM;5.00;14.60;201.0;18.7;0.00;100.0
treffort;ICONIFS;2026-08-27T06:00;ICON13KM;6.40;20.60;185.0;19.2;0.30;100.0
treffort;ICONIFS;2026-08-27T07:00;ICON13KM;8.40;28.40;172.0;19.8;0.30;100.0
treffort;ICONIFS;2026-08-27T08:00;ICON13KM;10.00;33.00;165.0;20.4;0.30;100.0
treffort;ICONIFS;2026-08-27T09:00;ICON13KM;10.00;31.10;159.0;20.8;0.10;100.0
treffort;ICONIFS;2026-08-27T10:00;ICON13KM;9.30;25.90;154.0;21.2;0.10;100.0
treffort;ICONIFS;2026-08-27T11:00;ICON13KM;8.80;23.30;149.0;21.8;0.10;100.0
treffort;ICONIFS;2026-08-27T12:00;ICON13KM;9.20;26.80;150.0;22.8;0.00;90.0
treffort;ICONIFS;2026-08-27T13:00;ICON13KM;9.70;32.90;152.0;23.9;0.00;81.0
treffort;ICONIFS;2026-08-27T14:00;ICON13KM;10.00;36.90;156.0;24.5;0.00;71.0
treffort;ICONIFS;2026-08-27T15:00;ICON13KM;10.00;37.30;159.0;24.2;0.00;81.0
treffort;ICONIFS;2026-08-27T16:00;ICON13KM;9.90;35.80;164.0;23.3;0.00;90.0
treffort;ICONIFS;2026-08-27T17:00;ICON13KM;9.20;33.80;168.0;22.5;0.00;100.0
treffort;ICONIFS;2026-08-27T18:00;ICON13KM;7.50;32.10;171.0;21.7;0.20;100.0
treffort;ICONIFS;2026-08-27T19:00;ICON13KM;5.10;30.10;178.0;21.0;0.20;100.0
treffort;ICONIFS;2026-08-27T20:00;ICON13KM;3.70;27.40;186.0;20.4;0.20;100.0
treffort;ICONIFS;2026-08-27T21:00;ICON13KM;3.90;23.30;186.0;20.1;0.00;100.0
treffort;ICONIFS;2026-08-27T22:00;ICON13KM;4.70;18.50;182.0;20.0;0.00;100.0
treffort;ICONIFS;2026-08-27T23:00;ICON13KM;5.40;15.20;178.0;19.9;0.00;100.0
treffort;ICONIFS;2026-08-28T00:00;ICON13KM;5.70;14.40;176.0;19.8;0.00;100.0
treffort;ICONIFS;2026-08-28T01:00;ICON13KM;5.90;15.20;174.0;19.7;0.00;100.0
treffort;ICONIFS;2026-08-28T02:00;ICON13KM;6.10;16.70;171.0;19.6;0.00;100.0
treffort;ICONIFS;2026-08-28T03:00;ICON13KM;6.90;19.20;169.0;19.5;0.00;100.0
treffort;ICONIFS;2026-08-28T04:00;ICON13KM;8.20;22.40;166.0;19.4;0.00;100.0
treffort;ICONIFS;2026-08-28T05:00;ICON13KM;8.60;24.90;166.0;19.2;0.00;100.0
treffort;ICONIFS;2026-08-28T06:00;ICON13KM;7.90;25.90;163.0;18.6;1.10;100.0
treffort;ICONIFS;2026-08-28T07:00;ICON13KM;6.40;26.20;160.0;18.0;1.10;100.0
treffort;ICONIFS;2026-08-28T08:00;ICON13KM;5.10;25.90;162.0;17.4;1.10;100.0
treffort;ICONIFS;2026-08-28T09:00;ICON13KM;4.50;25.10;180.0;17.2;1.40;95.0
treffort;ICONIFS;2026-08-28T10:00;ICON13KM;4.80;23.50;207.0;17.0;1.40;90.0
treffort;ICONIFS;2026-08-28T11:00;ICON13KM;5.20;21.80;222.0;17.1;1.40;85.0
treffort;ICONIFS;2026-08-28T12:00;ICON13KM;4.70;19.20;228.0;17.4;0.40;77.0
treffort;ICONIFS;2026-08-28T13:00;ICON13KM;3.30;16.30;230.0;17.8;0.40;70.0
treffort;ICONIFS;2026-08-28T14:00;ICON13KM;2.40;14.20;235.0;18.2;0.40;62.0
treffort;ICONIFS;2026-08-28T15:00;IFS;1.80;10.50;264.0;22.2;0.00;74.0
treffort;ICONIFS;2026-08-28T16:00;IFS;1.50;11.10;285.0;21.7;0.00;60.0
treffort;ICONIFS;2026-08-28T17:00;IFS;1.50;12.10;310.0;20.8;0.00;44.0
treffort;ICONIFS;2026-08-28T18:00;IFS;1.70;12.80;333.0;19.7;0.00;29.0
treffort;ICONIFS;2026-08-28T19:00;IFS;2.00;13.60;346.0;18.5;0.00;18.0
treffort;ICONIFS;2026-08-28T20:00;IFS;2.10;13.60;355.0;17.6;0.00;13.0
treffort;ICONIFS;2026-08-28T21:00;IFS;1.70;13.00;360.0;16.7;0.00;16.0
treffort;ICONIFS;2026-08-28T22:00;IFS;1.20;11.90;5.0;15.6;0.00;25.0
treffort;ICONIFS;2026-08-28T23:00;IFS;0.40;10.50;27.0;14.6;0.00;37.0
treffort;ICONIFS;2026-08-29T00:00;IFS;0.50;8.90;143.0;13.6;0.00;51.0
treffort;ICONIFS;2026-08-29T01:00;IFS;1.10;7.80;160.0;12.8;0.00;62.0
treffort;ICONIFS;2026-08-29T02:00;IFS;1.50;6.80;162.0;12.2;0.00;70.0
treffort;ICONIFS;2026-08-29T03:00;IFS;1.80;6.20;161.0;11.7;0.00;73.0
treffort;ICONIFS;2026-08-29T04:00;IFS;1.80;6.00;162.0;11.4;0.00;74.0
treffort;ICONIFS;2026-08-29T05:00;IFS;1.80;6.00;162.0;11.2;0.00;73.0
treffort;ICONIFS;2026-08-29T06:00;IFS;1.80;6.00;158.0;11.2;0.00;71.0
treffort;ICONIFS;2026-08-29T07:00;IFS;1.50;6.20;153.0;11.4;0.00;69.0
treffort;ICONIFS;2026-08-29T08:00;IFS;1.30;6.40;148.0;11.9;0.00;68.0
treffort;ICONIFS;2026-08-29T09:00;IFS;0.80;6.80;126.0;12.9;0.00;68.0
treffort;ICONIFS;2026-08-29T10:00;IFS;0.80;7.60;69.0;14.4;0.00;69.0
treffort;ICONIFS;2026-08-29T11:00;IFS;1.50;8.20;37.0;16.1;0.00;70.0
treffort;ICONIFS;2026-08-29T12:00;IFS;2.20;9.10;23.0;17.8;0.00;71.0
treffort;ICONIFS;2026-08-29T13:00;IFS;2.90;9.90;18.0;19.1;0.00;70.0
treffort;ICONIFS;2026-08-29T14:00;IFS;3.20;10.50;14.0;19.9;0.00;67.0
treffort;ICONIFS;2026-08-29T15:00;IFS;3.30;11.10;10.0;19.9;0.10;61.0
treffort;ICONIFS;2026-08-29T16:00;IFS;3.00;11.90;6.0;19.5;0.10;53.0
treffort;ICONIFS;2026-08-29T17:00;IFS;2.70;12.40;358.0;18.7;0.10;44.0
treffort;ICONIFS;2026-08-29T18:00;IFS;2.40;13.00;348.0;17.7;0.10;34.0
treffort;ICONIFS;2026-08-29T19:00;IFS;2.00;13.40;340.0;16.8;0.10;26.0
treffort;ICONIFS;2026-08-29T20:00;IFS;1.70;13.40;329.0;15.9;0.10;21.0
treffort;ICONIFS;2026-08-29T21:00;IFS;1.30;13.00;318.0;15.1;0.00;20.0
treffort;ICONIFS;2026-08-29T22:00;IFS;0.90;12.40;302.0;14.2;0.00;23.0
treffort;ICONIFS;2026-08-29T23:00;IFS;0.60;11.70;261.0;13.3;0.00;25.0
treffort;ICONIFS;2026-08-30T00:00;IFS;0.80;10.70;210.0;12.5;0.00;27.0
treffort;ICONIFS;2026-08-30T01:00;IFS;1.20;9.70;189.0;11.7;0.00;28.0
treffort;ICONIFS;2026-08-30T02:00;IFS;1.60;8.90;180.0;11.2;0.00;28.0
treffort;ICONIFS;2026-08-30T03:00;IFS;1.80;8.20;177.0;10.7;0.00;26.0
treffort;ICONIFS;2026-08-30T04:00;IFS;2.10;7.40;175.0;10.2;0.00;22.0
treffort;ICONIFS;2026-08-30T05:00;IFS;2.40;6.40;175.0;9.8;0.00;17.0
treffort;ICONIFS;2026-08-30T06:00;IFS;2.50;5.80;173.0;9.7;0.00;12.0
treffort;ICONIFS;2026-08-30T07:00;IFS;2.50;5.20;173.0;9.9;0.00;7.0
treffort;ICONIFS;2026-08-30T08:00;IFS;2.40;5.10;171.0;10.6;0.00;4.0
treffort;ICONIFS;2026-08-30T09:00;IFS;1.90;5.20;165.0;12.0;0.00;4.0
treffort;ICONIFS;2026-08-30T10:00;IFS;1.20;5.60;151.0;14.2;0.00;3.0
treffort;ICONIFS;2026-08-30T11:00;IFS;0.70;6.40;106.0;16.6;0.00;2.0
treffort;ICONIFS;2026-08-30T12:00;IFS;1.10;7.20;52.0;19.1;0.00;1.0
treffort;ICONIFS;2026-08-30T13:00;IFS;1.60;8.00;33.0;21.1;0.00;1.0
treffort;ICONIFS;2026-08-30T14:00;IFS;2.10;8.70;28.0;22.3;0.00;0.0
treffort;ICONIFS;2026-08-30T15:00;IFS;2.20;9.70;27.0;22.6;0.00;0.0
treffort;ICONIFS;2026-08-30T16:00;IFS;2.10;10.90;28.0;22.3;0.00;1.0
treffort;ICONIFS;2026-08-30T17:00;IFS;1.90;12.10;28.0;21.5;0.00;1.0
treffort;ICONIFS;2026-08-30T18:00;IFS;1.60;13.00;33.0;20.5;0.00;2.0
treffort;ICONIFS;2026-08-30T19:00;IFS;1.20;13.80;39.0;19.5;0.00;2.0
treffort;ICONIFS;2026-08-30T20:00;IFS;1.00;13.80;45.0;18.6;0.00;2.0
treffort;ICONIFS;2026-08-30T21:00;IFS;0.70;13.00;56.0;17.7;0.00;2.0
treffort;ICONIFS;2026-08-30T22:00;IFS;0.40;11.70;90.0;16.6;0.00;2.0
treffort;ICONIFS;2026-08-30T23:00;IFS;0.50;10.10;158.0;15.5;0.00;2.0
vengeron;ICONIFS;2026-08-21T00:00;ICONCH1;7.80;9.90;181.0;21.5;2.70;100.0
vengeron;ICONIFS;2026-08-21T01:00;ICONCH1;6.40;10.70;194.0;21.3;0.90;100.0
vengeron;ICONIFS;2026-08-21T02:00;ICONCH1;5.00;6.40;132.0;20.3;0.80;100.0
vengeron;ICONIFS;2026-08-21T03:00;ICONCH1;2.40;7.60;209.0;20.2;0.00;100.0
vengeron;ICONIFS;2026-08-21T04:00;ICONCH1;1.60;5.20;225.0;20.1;0.00;100.0
vengeron;ICONIFS;2026-08-21T05:00;ICONCH1;4.00;5.20;11.0;19.1;0.20;100.0
vengeron;ICONIFS;2026-08-21T06:00;ICONCH1;8.80;12.20;183.0;18.5;2.00;100.0
vengeron;ICONIFS;2026-08-21T07:00;ICONCH1;5.60;11.30;236.0;18.1;4.00;100.0
vengeron;ICONIFS;2026-08-21T08:00;ICONCH1;1.00;1.40;292.0;17.5;4.80;100.0
vengeron;ICONIFS;2026-08-21T09:00;ICONCH1;2.80;4.50;56.0;17.7;0.80;100.0
vengeron;ICONIFS;2026-08-21T10:00;ICONCH1;2.60;5.10;107.0;18.0;0.20;100.0
vengeron;ICONIFS;2026-08-21T11:00;ICONCH1;2.50;3.50;176.0;17.6;3.90;100.0
vengeron;ICONIFS;2026-08-21T12:00;ICONCH1;2.10;3.50;158.0;17.8;0.50;100.0
vengeron;ICONIFS;2026-08-21T13:00;ICONCH1;4.00;6.00;194.0;17.9;0.00;100.0
vengeron;ICONIFS;2026-08-21T14:00;ICONCH1;3.90;5.60;162.0;18.3;0.00;46.0
vengeron;ICONIFS;2026-08-21T15:00;ICONCH1;1.80;5.20;162.0;19.3;0.00;100.0
vengeron;ICONIFS;2026-08-21T16:00;ICONCH1;3.70;4.90;137.0;20.6;0.00;80.0
vengeron;ICONIFS;2026-08-21T17:00;ICONCH1;6.00;9.90;209.0;22.1;0.00;81.0
vengeron;ICONIFS;2026-08-21T18:00;ICONCH1;17.20;25.70;211.0;19.4;0.60;100.0
vengeron;ICONIFS;2026-08-21T19:00;ICONCH1;9.10;23.70;190.0;18.6;0.10;87.0
vengeron;ICONIFS;2026-08-21T20:00;ICONCH1;7.20;13.00;149.0;19.3;0.00;29.0
vengeron;ICONIFS;2026-08-21T21:00;ICONCH1;9.20;12.60;148.0;19.4;0.00;67.0
vengeron;ICONIFS;2026-08-21T22:00;ICONCH1;6.60;11.90;183.0;19.2;0.00;100.0
vengeron;ICONIFS;2026-08-21T23:00;ICONCH1;3.50;9.70;218.0;18.3;0.00;28.0
vengeron;ICONIFS;2026-08-22T00:00;ICONCH1;1.80;5.40;198.0;17.6;0.00;54.0
vengeron;ICONIFS;2026-08-22T01:00;ICONCH1;2.70;3.70;262.0;17.4;0.00;0.0
vengeron;ICONIFS;2026-08-22T02:00;ICONCH1;3.30;4.30;242.0;16.9;0.00;13.0
vengeron;ICONIFS;2026-08-22T03:00;ICONCH1;3.00;5.10;247.0;16.3;0.00;56.0
vengeron;ICONIFS;2026-08-22T04:00;ICONCH1;3.80;5.10;235.0;16.3;0.00;34.0
vengeron;ICONIFS;2026-08-22T05:00;ICONCH1;3.70;5.40;227.0;16.3;0.00;34.0
vengeron;ICONIFS;2026-08-22T06:00;ICONCH1;2.60;5.10;261.0;16.2;0.00;39.0
vengeron;ICONIFS;2026-08-22T07:00;ICONCH1;3.10;4.30;277.0;15.5;0.00;42.0
vengeron;ICONIFS;2026-08-22T08:00;ICONCH1;2.30;4.70;228.0;16.1;0.00;46.0
vengeron;ICONIFS;2026-08-22T09:00;ICONCH1;2.90;3.90;188.0;16.8;0.00;31.0
vengeron;ICONIFS;2026-08-22T10:00;ICONCH1;2.20;4.10;195.0;18.0;0.00;0.0
vengeron;ICONIFS;2026-08-22T11:00;ICONCH1;0.80;2.90;194.0;19.4;0.00;0.0
vengeron;ICONIFS;2026-08-22T12:00;ICONCH1;2.10;2.90;68.0;20.4;0.00;0.0
vengeron;ICONIFS;2026-08-22T13:00;ICONCH1;3.60;4.70;103.0;21.2;0.00;0.0
vengeron;ICONIFS;2026-08-22T14:00;ICONCH1;3.60;5.40;74.0;21.7;0.00;0.0
vengeron;ICONIFS;2026-08-22T15:00;ICONCH1;5.30;7.00;73.0;22.2;0.00;0.0
vengeron;ICONIFS;2026-08-22T16:00;ICONCH1;5.00;7.00;62.0;22.5;0.00;77.0
vengeron;ICONIFS;2026-08-22T17:00;ICONCH1;6.90;8.70;50.0;22.8;0.00;100.0
vengeron;ICONIFS;2026-08-22T18:00;ICONCH1;5.30;9.50;54.0;23.1;0.00;100.0
vengeron;ICONIFS;2026-08-22T19:00;ICONCH1;6.30;9.30;36.0;23.1;0.00;100.0
vengeron;ICONIFS;2026-08-22T20:00;ICONCH1;6.70;8.90;348.0;22.6;0.00;41.0
vengeron;ICONIFS;2026-08-22T21:00;ICONCH2;7.40;9.30;63.0;21.2;0.00;0.0
vengeron;ICONIFS;2026-08-22T22:00;ICONCH2;6.60;11.30;43.0;20.2;0.00;0.0
vengeron;ICONIFS;2026-08-22T23:00;ICONCH2;6.90;8.70;47.0;19.2;0.00;0.0
vengeron;ICONIFS;2026-08-23T00:00;ICONCH2;5.70;8.70;28.0;19.1;0.00;0.0
vengeron;ICONIFS;2026-08-23T01:00;ICONCH2;3.70;7.40;28.0;18.8;0.00;1.0
vengeron;ICONIFS;2026-08-23T02:00;ICONCH2;1.90;5.10;66.0;17.7;0.00;100.0
vengeron;ICONIFS;2026-08-23T03:00;ICONCH2;0.20;2.70;360.0;17.1;0.00;100.0
vengeron;ICONIFS;2026-08-23T04:00;ICONCH2;0.60;1.00;180.0;17.1;0.00;100.0
vengeron;ICONIFS;2026-08-23T05:00;ICONCH2;1.00;1.60;202.0;17.2;0.00;72.0
vengeron;ICONIFS;2026-08-23T06:00;ICONCH2;1.10;1.60;225.0;17.1;0.00;85.0
vengeron;ICONIFS;2026-08-23T07:00;ICONCH2;1.00;1.60;180.0;16.8;0.00;43.0
vengeron;ICONIFS;2026-08-23T08:00;ICONCH2;0.60;1.60;198.0;16.5;0.00;1.0
vengeron;ICONIFS;2026-08-23T09:00;ICONCH2;0.20;1.00;270.0;16.9;0.00;1.0
vengeron;ICONIFS;2026-08-23T10:00;ICONCH2;6.50;8.40;41.0;18.7;0.00;9.0
vengeron;ICONIFS;2026-08-23T11:00;ICONCH2;8.30;11.10;37.0;19.2;0.00;15.0
vengeron;ICONIFS;2026-08-23T12:00;ICONCH2;8.50;10.90;32.0;20.0;0.00;0.0
vengeron;ICONIFS;2026-08-23T13:00;ICONCH2;8.60;11.10;33.0;20.9;0.00;3.0
vengeron;ICONIFS;2026-08-23T14:00;ICONCH2;8.20;11.10;31.0;21.9;0.00;7.0
vengeron;ICONIFS;2026-08-23T15:00;ICONCH2;7.70;10.50;34.0;22.9;0.00;2.0
vengeron;ICONIFS;2026-08-23T16:00;ICONCH2;7.10;9.90;29.0;23.6;0.00;0.0
vengeron;ICONIFS;2026-08-23T17:00;ICONCH2;7.00;9.10;27.0;24.1;0.00;0.0
vengeron;ICONIFS;2026-08-23T18:00;ICONCH2;6.50;8.70;27.0;24.5;0.00;0.0
vengeron;ICONIFS;2026-08-23T19:00;ICONCH2;6.30;8.40;26.0;24.5;0.00;0.0
vengeron;ICONIFS;2026-08-23T20:00;ICONCH2;5.70;8.00;22.0;24.2;0.00;0.0
vengeron;ICONIFS;2026-08-23T21:00;ICONCH2;6.70;10.70;36.0;22.7;0.00;0.0
vengeron;ICONIFS;2026-08-23T22:00;ICONCH2;4.40;8.40;52.0;20.7;0.00;0.0
vengeron;ICONIFS;2026-08-23T23:00;ICONCH2;2.60;5.80;48.0;19.7;0.00;0.0
vengeron;ICONIFS;2026-08-24T00:00;ICONCH2;1.60;3.50;104.0;18.3;0.00;4.0
vengeron;ICONIFS;2026-08-24T01:00;ICONCH2;0.40;2.30;153.0;18.1;0.00;1.0
vengeron;ICONIFS;2026-08-24T02:00;ICONCH2;0.70;1.20;146.0;17.7;0.00;0.0
vengeron;ICONIFS;2026-08-24T03:00;ICONCH2;0.90;1.40;153.0;17.5;0.00;0.0
vengeron;ICONIFS;2026-08-24T04:00;ICONCH2;1.50;2.10;130.0;17.3;0.00;3.0
vengeron;ICONIFS;2026-08-24T05:00;ICONCH2;1.40;2.10;98.0;16.6;0.00;3.0
vengeron;ICONIFS;2026-08-24T06:00;ICONCH2;1.40;2.10;82.0;16.3;0.00;1.0
vengeron;ICONIFS;2026-08-24T07:00;ICONCH2;0.80;1.70;45.0;16.2;0.00;0.0
vengeron;ICONIFS;2026-08-24T08:00;ICONCH2;0.80;1.20;45.0;16.3;0.00;0.0
vengeron;ICONIFS;2026-08-24T09:00;ICONCH2;5.20;6.80;42.0;18.9;0.00;0.0
vengeron;ICONIFS;2026-08-24T10:00;ICONCH2;9.20;12.10;42.0;19.4;0.00;76.0
vengeron;ICONIFS;2026-08-24T11:00;ICONCH2;9.30;12.20;36.0;20.1;0.00;0.0
vengeron;ICONIFS;2026-08-24T12:00;ICONCH2;8.50;11.90;30.0;21.0;0.00;21.0
vengeron;ICONIFS;2026-08-24T13:00;ICONCH2;8.20;10.90;25.0;22.0;0.00;0.0
vengeron;ICONIFS;2026-08-24T14:00;ICONCH2;7.80;10.50;23.0;23.1;0.00;0.0
vengeron;ICONIFS;2026-08-24T15:00;ICONCH2;7.80;10.10;27.0;24.4;0.00;0.0
vengeron;ICONIFS;2026-08-24T16:00;ICONCH2;7.90;10.10;25.0;25.5;0.00;0.0
vengeron;ICONIFS;2026-08-24T17:00;ICONCH2;7.80;10.10;19.0;26.1;0.00;15.0
vengeron;ICONIFS;2026-08-24T18:00;ICONCH2;7.70;9.90;18.0;26.3;0.00;100.0
vengeron;ICONIFS;2026-08-24T19:00;ICONCH2;7.10;9.90;16.0;26.3;0.00;100.0
vengeron;ICONIFS;2026-08-24T20:00;ICONCH2;6.00;8.90;38.0;25.5;0.00;100.0
vengeron;ICONIFS;2026-08-24T21:00;ICONCH2;7.30;9.50;65.0;24.1;0.00;100.0
vengeron;ICONIFS;2026-08-24T22:00;ICONCH2;4.40;9.10;49.0;23.3;0.00;100.0
vengeron;ICONIFS;2026-08-24T23:00;ICONCH2;3.60;6.00;29.0;22.7;0.00;97.0
vengeron;ICONIFS;2026-08-25T00:00;ICONCH2;4.30;6.60;227.0;22.8;0.10;100.0
vengeron;ICONIFS;2026-08-25T01:00;ICONCH2;3.70;8.90;219.0;21.6;1.90;100.0
vengeron;ICONIFS;2026-08-25T02:00;ICONCH2;2.90;12.60;180.0;20.2;6.90;100.0
vengeron;ICONIFS;2026-08-25T03:00;ICONCH2;2.00;3.90;343.0;20.2;1.30;100.0
vengeron;ICONIFS;2026-08-25T04:00;ICONCH2;3.70;5.20;3.0;20.3;0.40;100.0
